Y,name,district,url,photo,telephone,longitude,operationType,X,latitude,discountCategory,operationCategory,address,discountPeriod,openingHours,discountContent,discountCondition
,全家便利商店(新安分公司),大安區,,,02-2754-0801,121.539236,餐飲類,,25.028656,折價,便利超商,台北市大安區建國南路2段151巷38號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,萊爾富(第三五二三分公司),大安區,,,02-2705-6643,121.549771,餐飲類,,25.036886,折價,便利超商,台北市大安區仁愛路4段112巷7號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,漢堡王(美麗華店),中山區,,,02-2175-3018,121.557293,餐飲類,,25.082837,集點,速食店,台北市中山區敬業三路20號B1,2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲料1杯,自備飲料杯
,7-ELEVEN(台北市第四十七分公司),大安區,,,02-2700-5388,121.554317,餐飲類,,25.034347,折價,便利超商,台北市大安區信義路4段265巷12弄1號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二0八分公司),中正區,,,02-2321-4407,121.525618,餐飲類,,25.044106,折價,便利超商,台北市中正區忠孝東路1段138號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,聖德科斯天然有機門市(士林門市),士林區,,,02-2831-5011,121.522946,餐飲類,,25.094813,折價,其他,臺北市士林區中正路310號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,呷尚寶(德安店),內湖區,,,02-27936901,121.592546,餐飲類,,25.081645,折價,早餐店,台北市內湖區成功路4段61巷3號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,都可COCO(中崙分公司),松山區,,,02-2570-0836 ,121.557226,餐飲類,,25.048265,折價,飲料店,台北市松山區八德路3段235號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,摩斯漢堡(內湖文德店),內湖區,,,02-2659-3052,121.584152,餐飲類,,25.078291,集點,速食店,台北市內湖區文德路212號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,瑞麟美而美(成功國宅店),大安區,,,02-27540843,121.547052,餐飲類,,25.026823,折價,早餐店,台北市大安區四維路198巷43號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,拉亞漢堡(北市南港國宅店),南港區,,,02-26541949,121.591435,餐飲類,,25.039684,折價,早餐店,台北市南港區福德街373巷23號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,摩斯漢堡(八德分公司),松山區,,,02-2579-3650,121.554419,餐飲類,,25.048263,集點,速食店,台北市松山區八德路3段123號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,星巴克(林森門市),中山區,,,02-2542-8870,121.525784,餐飲類,,25.054132,折價,飲料店,台北市中山區林森北路247號1樓,2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,全家便利商店(台科大門市部),大安區,,,02-8773-3747,121.535411,餐飲類,,25.042151,折價,便利超商,台北市大安區忠孝東路3段1號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,麥當勞(忠孝東路八分公司),南港區,,,"02-2654-6761
02-2654-6762",121.593713,餐飲類,,25.050154,集點,速食店,台北市南港區忠孝東路6段438號1樓,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元飲料1杯(奶昔、漂浮飲品及免費飲料不在集點範圍內),自備飲料杯
,全家便利商店(福泰分公司),中山區,,,02-2541-3026,121.524309,餐飲類,,25.057881,折價,便利超商,台北市中山區民生東路1段36號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,全家便利商店(延安分公司),大安區,,,02-2737-1371,121.541769,餐飲類,,25.024896,折價,便利超商,台北市大安區和平東路2段102-3號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,cama現烘咖啡專賣店(內湖2店),內湖區,,,02-2799-5857,121.570976,餐飲類,,25.081549,折價,飲料店,台北市內湖區內湖路1段417號,2011/05/1起,11:00-22:00,飲品折價1元,自備飲料杯
,聖德科斯天然有機門市(中崙延吉門市),松山區,,,02-2570-0812,121.553803,餐飲類,,25.04534,折價,其他,臺北市松山區延吉街47號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,萊爾富(北市松康分公司),松山區,,,02-8787-1371,121.567353,餐飲類,,25.055449,折價,便利超商,台北市松山區健康路325巷12弄2號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(教育大學門市),大安區,,,,121.546479,餐飲類,,25.023345,折價,便利超商,台北市大安區敦南街38號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,摩斯漢堡(和平東路分公司),大安區,,,02-3365-3341,121.534123,餐飲類,,25.025978,集點,速食店,台北市大安區和平東路1段278號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
,麥當勞(大直愛買分公司),中山區,,,02-8502-2071,121.556144,餐飲類,,25.080411,集點,速食店,台北市中山區敬業三路123號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元飲料1杯(奶昔、漂浮飲品及免費飲料不在集點範圍內),自備飲料杯
,全家便利商店(大盛分公司),松山區,,,02-2769-3809,121.560652,餐飲類,,25.051999,折價,便利超商,台北市松山區南京東路5段123巷1-8號1樓,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第五四二分公司),中正區,,,02-2375-7275,121.517361,餐飲類,,25.045516,折價,便利超商,台北市中正區公園路13號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,清心福全(台北南港店),南港區,,,02-2788-2811,121.592522,餐飲類,,25.054455,折價,飲料店,台北市南港區南港路3段20號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,萊爾富(北市安建分公司),大安區,,,02-2703-5357,121.538247,餐飲類,,25.034539,折價,便利超商,台北市大安區建國南路1段337號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,丹堤咖啡(成功麗湖店),內湖區,,,02-2634-7147,121.606348,餐飲類,,25.073494,折價,飲料店,台北市內湖區成功路5段464號,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,7-ELEVEN(台北市第一二八分公司),中山區,,,02-2501-3559,121.537398,餐飲類,,25.060198,折價,便利超商,台北市中山區錦州街308號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,好了啦(京華城分店),松山區,,,0955-046-834,121.555192,餐飲類,,25.05262,折價,飲料店,台北市松山區南京東路4段133巷5號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,聖德科斯天然有機門市(台南崇學門市),東區,,,06-290-9985,120.223374,餐飲類,,22.98013,折價,其他,台南市東區崇學路165號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,7-ELEVEN(台北市第三0七分公司),松山區,,,02-2545-3085,121.55106,餐飲類,,25.051809,折價,便利超商,台北市松山區南京東路4段51-2號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,Subway(復北門市部),大安區,,,02-2545-0020,121.544481,餐飲類,,25.05691,折價,速食店,台北市大安區復興北路225號1樓,2011/05/1起,11:00-22:00,651ml(含)以上折價3元，501至650ml折價2元，500ml(含)以下折1元,自備飲料杯
,全家便利商店(民族分公司),中山區,,,02-2518-5693,121.539567,餐飲類,,25.066738,折價,便利超商,台北市中山區民族東路410巷23弄24號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,萊爾富(第三三九五分公司),松山區,,,02-2749-4696,121.565957,餐飲類,,25.050636,折價,便利超商,台北市松山區南京東路5段250巷3-1號1樓,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,壹咖啡(南京開發店),松山區,,,02-8787-9207,121.560702,餐飲類,,25.052488,折價,飲料店,台北市松山區南京東路5段123巷15號,2011/05/1起,11:00-22:00,飲品折價2元，可與其他優惠並行但不折抵現金,自備飲料杯
,7-ELEVEN(洲美門市),士林區,,,02-8811-3031,121.498064,餐飲類,,25.09325,折價,便利超商,台北市士林區延平北路6段505號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第四五七分公司),中山區,,,02-8509-7685,121.546522,餐飲類,,25.080777,折價,便利超商,台北市中山區大直街11號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,好了啦(崇聖店),中正區,,,02-2375-2785,121.514444,餐飲類,,25.045801,折價,飲料店,台北市中正區開封街1段2-55號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,早安美芝城(東園二店),萬華區,,,02-23053747,121.497858,餐飲類,,25.022757,折價,早餐店,台北市萬華區東園街156號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,OK超商(第140分公司),文山區,,,02-6617-1895,121.544636,餐飲類,,24.997085,折價,便利超商,台北市文山區景興路40號,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,7-ELEVEN(台北市第四二四分公司),內湖區,,,02-2634-5565,121.610662,餐飲類,,25.072728,折價,便利超商,台北市內湖區康寧路3段99巷14號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,呷尚寶(北投店),北投區,,,02-28977822,121.499855,餐飲類,,25.134714,折價,早餐店,台北市北投區中央北路1段92號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,橘子工坊(內湖總店),內湖區,,,02-2627-5151,121.564367,餐飲類,,25.08256,集點,飲料店,台北市內湖區內湖路1段210號(肯德基旁),2011/05/1起,11:00-22:00,每杯1點，集10點可兌換30元飲品，或補差額換購30元以上飲料,自備飲料杯
,OK超商(第278分公司),北投區,,,02-6617-8796,121.505809,餐飲類,,25.119416,折價,便利超商,台北市北投區立農街1段277號1樓,2011/05/1起,00:00-24:00,OK Caf 飲品折價3元,自備飲料杯
,好了啦(台北冠軍),內湖區,,,0916-782-820,121.596069,餐飲類,,25.078321,折價,飲料店,台北市內湖區康寧路1段星雲街交叉口,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,全家便利商店(錦江分公司),中山區,,,02-2563-8875,121.532252,餐飲類,,25.06045,折價,便利超商,台北市中山區錦州街215號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,星巴克(台北市第三十八分公司),中正區,,,02-2393-0139,121.524586,餐飲類,,25.035614,折價,飲料店,台北市中正區信義路2段1號之1,2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,7-ELEVEN(台北市第十四分公司),信義區,,,02-2729-0723,121.557644,餐飲類,,25.033679,折價,便利超商,台北市信義區光復南路471號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,星巴克(舊宗門市部),內湖區,,,02-8792-8408,121.576018,餐飲類,,25.062596,折價,飲料店,台北市內湖區舊宗路1段188號1樓,2011/05/1起,11:00-22:00,飲品折價10元,自備飲料杯
,7-ELEVEN(台北市第158分公司),北投區,,,02-2894-1095,121.502609,餐飲類,,25.134887,折價,便利超商,台北市北投區光明路162、164號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,QK咖啡(台北松江店),中山區,,,02-2516-2210,121.53399,餐飲類,,25.054209,折價,飲料店,台北市中山區松江路133巷14-2號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,清心福全(台北大安敦化南店),大安區,,,02-8732-7588,121.556174,餐飲類,,25.020718,折價,飲料店,台北市大安區和平東路3段294號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,超秦(麥味登)(內湖店),內湖區,,,02-27987543,121.560791,餐飲類,,25.084747,折價,早餐店,台北市內湖區內湖路1段737巷65號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,西雅圖咖啡(明基店),內湖區,,,02-8751-2128,121.564733,餐飲類,,25.081009,折價,飲料店,台北市內湖區基湖路18號1樓,2011/05/1起,11:00-22:00,飲品折價5元,自備飲料杯
,MisterDonuts(台北市第一三分公司),松山區,,,02-3765-5610 ,121.560632,餐飲類,,25.058822,折價,飲料店,台北市松山區民生東路5段119號,2011/05/1起,11:00-10:00,飲品折價3元(若該飲品使用優惠免費贈送者，無享折價優惠),自備飲料杯
,聖德科斯天然有機門市(花蓮中華門市),花蓮市,,,03-831-2829,121.606878,餐飲類,,23.975848,折價,其他,花蓮縣花蓮市中華路113號,2012/08/01起,07:30~21:00,自備環保杯來店購買任一現打飲品或研磨現煮有機咖啡的折價2元,自備飲料杯
,拉亞漢堡(北市三民店),松山區,,,02-27420312,121.564075,餐飲類,,25.05211,折價,早餐店,台北市松山區南京東路５段２５１巷２２弄３８號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,呷尚寶(虎林店),信義區,,,02-87872350,121.577302,餐飲類,,25.044968,折價,早餐店,台北市信義區虎林街75號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第五十二分公司),文山區,,,02-2931-7358,121.538504,餐飲類,,25.003646,折價,便利超商,台北市文山區羅斯福路5段190-3號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,萊爾富(第三八三六分公司),內湖區,,,02-2658-6383,121.574702,餐飲類,,25.072641,折價,便利超商,台北市內湖區陽光街298號,2011/05/1起,00:00-24:00,Hi Caf 飲品折價3元,自備飲料杯
,巧沛國際(景美店),文山區,,,02-29302588,121.539549,餐飲類,,24.995192,折價,早餐店,台北市文山區溪口街44號,2011/09/01起,07:00-11:00,折價1元,自備飲料杯
,7-ELEVEN(台北市第一八0分公司),文山區,,,02-2936-1151,121.559929,餐飲類,,24.988586,折價,便利超商,台北市文山區木柵路2段88、90號，興隆路4段26號1樓,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,7-ELEVEN(台北市第二0三分公司),松山區,,,,121.567425,餐飲類,,25.049254,折價,便利超商,台北市松山區八德路4段335號,2011/05/1起,00:00-24:00,City caf / 思樂冰 650ml以上折價2元，以下折價1元,自備飲料杯
,50嵐(捷運善導寺店),中正區,,,02-2351-8482,121.523799,餐飲類,,25.044914,折價,飲料店,台北市中正區忠孝東路1段11號,2011/05/1起,11:00-22:00,大杯折價2元，中杯折價1元,自備飲料杯
,一手私藏世界紅茶(台北站前店),中正區,,,02-2388-8010,121.513842,餐飲類,,25.046151,折價,飲料店,台北市中正區開封街1段13號,2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,翰林茶館(台北寶慶店),中正區,,,02-2383-0089,121.5091,餐飲類,,25.041668,折價,飲料店,台北市中正區寶慶路32號(遠東百貨B1),2011/05/1起,11:00-22:00,飲品折價2元,自備飲料杯
,全家便利商店(木康分公司),文山區,,,02-2939-9685,121.566287,餐飲類,,24.98865,折價,便利超商,台北市文山區木柵路3段53號,2011/05/1起,00:00-24:00,全家伯朗咖啡館 飲品折價3元,自備飲料杯
,日出茶太(內湖麗山店),內湖區,,,02-2627-4477,121.571576,餐飲類,,25.081138,折價,飲料店,台北市內湖區內湖路1段370號,2011/05/1起,11:00-22:00,650ml(含)以上折價2元，以下折價1元,自備飲料杯
,摩斯漢堡(西華分公司),松山區,,,02-2546-8362,121.546399,餐飲類,,25.058648,集點,速食店,台北市松山區民生東路3段113巷7弄1號,2011/05/1起,11:00-22:00,每杯1點，集5點可兌換30元商品，集10點可兌換60元商品(前述不含罐裝、瓶裝非現場填裝)飲料,自備飲料杯
